"index","parent","subba","time","start","end","start_act","end_act","start_match","end_match","n_obs","na","type","update","success","comments"
1459,"CISO","SDGE",2024-08-19 04:55:25.565933,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1459,"CISO","VEA",2024-08-19 04:55:25.567044,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1460,"CISO","PGAE",2024-08-19 05:31:34.824833,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1460,"CISO","SCE",2024-08-19 05:31:34.826238,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1460,"CISO","SDGE",2024-08-19 05:31:34.827331,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1460,"CISO","VEA",2024-08-19 05:31:34.828399,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1461,"CISO","PGAE",2024-08-19 05:42:40.607707,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1461,"CISO","SCE",2024-08-19 05:42:40.60911,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1461,"CISO","SDGE",2024-08-19 05:42:40.610236,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1461,"CISO","VEA",2024-08-19 05:42:40.611284,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1462,"CISO","PGAE",2024-08-19 05:53:40.12915,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1462,"CISO","SCE",2024-08-19 05:53:40.13048,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1462,"CISO","SDGE",2024-08-19 05:53:40.131609,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1462,"CISO","VEA",2024-08-19 05:53:40.132675,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1463,"CISO","PGAE",2024-08-19 06:41:07.13679,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1463,"CISO","SCE",2024-08-19 06:41:07.138147,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1463,"CISO","SDGE",2024-08-19 06:41:07.139192,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1463,"CISO","VEA",2024-08-19 06:41:07.14023,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1464,"CISO","PGAE",2024-08-19 06:52:18.784703,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1464,"CISO","SCE",2024-08-19 06:52:18.786201,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1464,"CISO","SDGE",2024-08-19 06:52:18.787382,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1464,"CISO","VEA",2024-08-19 06:52:18.788571,2024-08-18 08:00:00,2024-08-18 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1465,"CISO","PGAE",2024-08-19 07:26:07.367805,2024-08-18 08:00:00,2024-08-19 07:00:00,2024-08-18 08:00:00,2024-08-19 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
1465,"CISO","SCE",2024-08-19 07:26:09.950006,2024-08-18 08:00:00,2024-08-19 07:00:00,2024-08-18 08:00:00,2024-08-19 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
1465,"CISO","SDGE",2024-08-19 07:26:12.580126,2024-08-18 08:00:00,2024-08-19 07:00:00,2024-08-18 08:00:00,2024-08-19 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
1465,"CISO","VEA",2024-08-19 07:26:15.225797,2024-08-18 08:00:00,2024-08-19 07:00:00,2024-08-18 08:00:00,2024-08-19 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
1466,"CISO","PGAE",2024-08-19 07:40:03.788421,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1466,"CISO","SCE",2024-08-19 07:40:03.789828,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1466,"CISO","SDGE",2024-08-19 07:40:03.790944,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1466,"CISO","VEA",2024-08-19 07:40:03.792023,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1467,"CISO","PGAE",2024-08-19 07:51:21.652881,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1467,"CISO","SCE",2024-08-19 07:51:21.654289,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1467,"CISO","SDGE",2024-08-19 07:51:21.655425,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1467,"CISO","VEA",2024-08-19 07:51:21.656546,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1468,"CISO","PGAE",2024-08-19 08:34:48.11213,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1468,"CISO","SCE",2024-08-19 08:34:48.113545,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1468,"CISO","SDGE",2024-08-19 08:34:48.114668,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1468,"CISO","VEA",2024-08-19 08:34:48.115736,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1469,"CISO","PGAE",2024-08-19 08:46:23.526295,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1469,"CISO","SCE",2024-08-19 08:46:23.527771,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1469,"CISO","SDGE",2024-08-19 08:46:23.528902,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1469,"CISO","VEA",2024-08-19 08:46:23.530034,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1470,"CISO","PGAE",2024-08-19 09:30:58.832803,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1470,"CISO","SCE",2024-08-19 09:30:58.834146,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1470,"CISO","SDGE",2024-08-19 09:30:58.835273,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1470,"CISO","VEA",2024-08-19 09:30:58.836344,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1471,"CISO","PGAE",2024-08-19 09:42:05.965735,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1471,"CISO","SCE",2024-08-19 09:42:05.967199,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1471,"CISO","SDGE",2024-08-19 09:42:05.96838,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1471,"CISO","VEA",2024-08-19 09:42:05.969519,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1472,"CISO","PGAE",2024-08-19 09:53:05.744202,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1472,"CISO","SCE",2024-08-19 09:53:05.745582,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1472,"CISO","SDGE",2024-08-19 09:53:05.746718,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1472,"CISO","VEA",2024-08-19 09:53:05.747801,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1473,"CISO","PGAE",2024-08-19 10:39:06.377537,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1473,"CISO","SCE",2024-08-19 10:39:06.378937,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1473,"CISO","SDGE",2024-08-19 10:39:06.380038,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1473,"CISO","VEA",2024-08-19 10:39:06.381104,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1474,"CISO","PGAE",2024-08-19 10:50:19.150647,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1474,"CISO","SCE",2024-08-19 10:50:19.15205,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1474,"CISO","SDGE",2024-08-19 10:50:19.153174,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1474,"CISO","VEA",2024-08-19 10:50:19.154306,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1475,"CISO","PGAE",2024-08-19 11:01:46.254816,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1475,"CISO","SCE",2024-08-19 11:01:46.256195,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1475,"CISO","SDGE",2024-08-19 11:01:46.257317,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1475,"CISO","VEA",2024-08-19 11:01:46.258378,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1476,"CISO","PGAE",2024-08-19 11:24:11.813565,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1476,"CISO","SCE",2024-08-19 11:24:11.814991,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1476,"CISO","SDGE",2024-08-19 11:24:11.816126,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1476,"CISO","VEA",2024-08-19 11:24:11.817211,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1477,"CISO","PGAE",2024-08-19 11:37:56.792781,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1477,"CISO","SCE",2024-08-19 11:37:56.794237,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1477,"CISO","SDGE",2024-08-19 11:37:56.7955,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1477,"CISO","VEA",2024-08-19 11:37:56.796618,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1478,"CISO","PGAE",2024-08-19 11:49:15.581653,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1478,"CISO","SCE",2024-08-19 11:49:15.583052,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1478,"CISO","SDGE",2024-08-19 11:49:15.584131,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1478,"CISO","VEA",2024-08-19 11:49:15.585183,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1479,"CISO","PGAE",2024-08-19 12:01:04.098232,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1479,"CISO","SCE",2024-08-19 12:01:04.099599,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1479,"CISO","SDGE",2024-08-19 12:01:04.100707,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1479,"CISO","VEA",2024-08-19 12:01:04.101806,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1480,"CISO","PGAE",2024-08-19 13:00:43.111217,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1480,"CISO","SCE",2024-08-19 13:00:43.112546,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1480,"CISO","SDGE",2024-08-19 13:00:43.113644,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1480,"CISO","VEA",2024-08-19 13:00:43.114701,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1481,"CISO","PGAE",2024-08-19 13:42:50.933521,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1481,"CISO","SCE",2024-08-19 13:42:50.935014,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1481,"CISO","SDGE",2024-08-19 13:42:50.936154,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1481,"CISO","VEA",2024-08-19 13:42:50.937273,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1482,"CISO","PGAE",2024-08-19 13:54:01.04055,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1482,"CISO","SCE",2024-08-19 13:54:01.041914,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1482,"CISO","SDGE",2024-08-19 13:54:01.043051,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1482,"CISO","VEA",2024-08-19 13:54:01.044122,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1483,"CISO","PGAE",2024-08-19 14:34:16.924894,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1483,"CISO","SCE",2024-08-19 14:34:16.926252,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1483,"CISO","SDGE",2024-08-19 14:34:16.927349,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1483,"CISO","VEA",2024-08-19 14:34:16.928472,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1484,"CISO","PGAE",2024-08-19 14:45:35.467555,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1484,"CISO","SCE",2024-08-19 14:45:35.468867,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1484,"CISO","SDGE",2024-08-19 14:45:35.469989,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1484,"CISO","VEA",2024-08-19 14:45:35.471051,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1485,"CISO","PGAE",2024-08-19 14:56:42.164796,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1485,"CISO","SCE",2024-08-19 14:56:42.166165,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1485,"CISO","SDGE",2024-08-19 14:56:42.167308,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1485,"CISO","VEA",2024-08-19 14:56:42.168392,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1486,"CISO","PGAE",2024-08-19 15:30:36.321676,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1486,"CISO","SCE",2024-08-19 15:30:36.323025,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1486,"CISO","SDGE",2024-08-19 15:30:36.324146,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1486,"CISO","VEA",2024-08-19 15:30:36.325248,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1487,"CISO","PGAE",2024-08-19 15:41:51.850196,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1487,"CISO","SCE",2024-08-19 15:41:51.851705,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1487,"CISO","SDGE",2024-08-19 15:41:51.852989,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1487,"CISO","VEA",2024-08-19 15:41:51.854208,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1488,"CISO","PGAE",2024-08-19 15:53:19.242618,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1488,"CISO","SCE",2024-08-19 15:53:19.244018,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1488,"CISO","SDGE",2024-08-19 15:53:19.245218,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1488,"CISO","VEA",2024-08-19 15:53:19.246295,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1489,"CISO","PGAE",2024-08-19 16:38:22.978377,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1489,"CISO","SCE",2024-08-19 16:38:22.979824,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1489,"CISO","SDGE",2024-08-19 16:38:22.980975,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1489,"CISO","VEA",2024-08-19 16:38:22.982092,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1490,"CISO","PGAE",2024-08-19 16:49:47.135245,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1490,"CISO","SCE",2024-08-19 16:49:47.136876,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1490,"CISO","SDGE",2024-08-19 16:49:47.138014,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1490,"CISO","VEA",2024-08-19 16:49:47.139128,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
1491,"CISO","PGAE",2024-08-19 17:01:38.616891,2024-08-19 08:00:00,2024-08-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
